Year,Season,NOC,id_athlete,Name,Event,Sport,Medal
1928,Summer,ITA,3362,Bianca Ambrosetti,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,4460,Renato Anselmi,"Fencing Men's Sabre, Team",Fencing,Silver
1928,Summer,ITA,7370,Adolfo Baloncieri,Football Men's Football,Football,Bronze
1928,Summer,ITA,7458,Elvio Banchero,Football Men's Football,Football,Bronze
1928,Summer,ITA,8467,Giulio Basletta,"Fencing Men's epee, Team",Fencing,Gold
1928,Summer,ITA,9702,Antonio Giovanni Battista Delfo Bellini (Bellino-),Football Men's Football,Football,Bronze
1928,Summer,ITA,10713,Fulvio Bernardini,Football Men's Football,Football,Bronze
1928,Summer,ITA,10867,Marcello Bertinetti,"Fencing Men's epee, Team",Fencing,Gold
1928,Summer,ITA,11619,Bino Bini,"Fencing Men's Sabre, Individual",Fencing,Bronze
1928,Summer,ITA,11619,Bino Bini,"Fencing Men's Sabre, Team",Fencing,Silver
1928,Summer,ITA,13084,Umberto Bonad,Rowing Men's Coxless Fours,Rowing,Bronze
1928,Summer,ITA,17443,Umberto Caligaris,Football Men's Football,Football,Bronze
1928,Summer,ITA,19117,Carlo Cavagnoli,Boxing Men's Flyweight,Boxing,Bronze
1928,Summer,ITA,20651,Giorgio Chiavacci,"Fencing Men's Foil, Team",Fencing,Gold
1928,Summer,ITA,22581,Gianpiero Combi,Football Men's Football,Football,Bronze
1928,Summer,ITA,23085,Giancarlo Cornaggia-Medici Peterbelli,"Fencing Men's epee, Team",Fencing,Gold
1928,Summer,ITA,25840,Giliante D'Este,Rowing Men's Coxed Fours,Rowing,Gold
1928,Summer,ITA,25957,Lauro Adolfo De Bosis,"Art Competitions Mixed Literature, Dramatic Works",Art Competitions,Silver
1928,Summer,ITA,26561,Giovanni Luigi Cecilio De Pr,Football Men's Football,Football,Bronze
1928,Summer,ITA,27324,Giovanni Delise,Rowing Men's Coxed Fours,Rowing,Gold
1928,Summer,ITA,33682,Cesare Facciani,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Gold
1928,Summer,ITA,37094,Pietro Freschi,Rowing Men's Coxless Fours,Rowing,Bronze
1928,Summer,ITA,37780,Pierino Gabetti,Weightlifting Men's Featherweight,Weightlifting,Silver
1928,Summer,ITA,37938,Giacomo Gaioni,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Gold
1928,Summer,ITA,38055,Carlo Galimberti,Weightlifting Men's Middleweight,Weightlifting,Silver
1928,Summer,ITA,39077,Giulio Gaudini,"Fencing Men's Foil, Individual",Fencing,Bronze
1928,Summer,ITA,39077,Giulio Gaudini,"Fencing Men's Foil, Team",Fencing,Gold
1928,Summer,ITA,39485,Paolo Gennari,Rowing Men's Coxless Fours,Rowing,Bronze
1928,Summer,ITA,39498,Pietro Genovesi,Football Men's Football,Football,Bronze
1928,Summer,ITA,40115,Lavinia Gianoni,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,40129,Luigina Giavotti,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,40487,Virginia Giorgi,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,42148,Giovanni Gozzi,"Wrestling Men's Bantamweight, Greco-Roman",Wrestling,Bronze
1928,Summer,ITA,43456,Gioacchino Guaragna,"Fencing Men's Foil, Team",Fencing,Gold
1928,Summer,ITA,53725,Antonio Janni,Football Men's Football,Football,Bronze
1928,Summer,ITA,69166,Virgilio Felice Levratto,Football Men's Football,Football,Bronze
1928,Summer,ITA,72460,Mario Lusiani,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Gold
1928,Summer,ITA,73449,Mario Giovanni Marcello Magnozzi,Football Men's Football,Football,Bronze
1928,Summer,ITA,73943,Germana Malabarba,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,74712,Carla Marangoni,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,76035,Gustavo Marzi,"Fencing Men's Sabre, Team",Fencing,Silver
1928,Summer,ITA,80186,Renzo Minoli,"Fencing Men's epee, Team",Fencing,Gold
1928,Summer,ITA,85335,Romeo Neri,Gymnastics Men's Horizontal Bar,Gymnastics,Silver
1928,Summer,ITA,89444,Carlo Orlandi,Boxing Men's Lightweight,Boxing,Gold
1928,Summer,ITA,93224,Valerio Perentin,Rowing Men's Coxed Fours,Rowing,Gold
1928,Summer,ITA,93696,Luigina Perversi,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,93742,Giorgio Pessina,"Fencing Men's Foil, Team",Fencing,Gold
1928,Summer,ITA,94083,Renato Petronio,Rowing Men's Coxed Fours,Rowing,Gold
1928,Summer,ITA,94769,Silvio Pietroboni,Football Men's Football,Football,Bronze
1928,Summer,ITA,94799,Ugo Pignotti,"Fencing Men's Foil, Team",Fencing,Gold
1928,Summer,ITA,95262,Alfredo Pitto,Football Men's Football,Football,Bronze
1928,Summer,ITA,95293,Diana Pizzavini,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,97502,Oreste Puliti,"Fencing Men's Foil, Team",Fencing,Gold
1928,Summer,ITA,97502,Oreste Puliti,"Fencing Men's Sabre, Team",Fencing,Silver
1928,Summer,ITA,97806,Gerolamo Quaglia,"Wrestling Men's Featherweight, Greco-Roman",Wrestling,Bronze
1928,Summer,ITA,100433,Franco Riccardi,"Fencing Men's epee, Team",Fencing,Gold
1928,Summer,ITA,101176,Enrico Rivolta,Football Men's Football,Football,Bronze
1928,Summer,ITA,102625,Virginio Rosetta,Football Men's Football,Football,Bronze
1928,Summer,ITA,102735,Gino Rossetti,Football Men's Football,Football,Bronze
1928,Summer,ITA,102743,Cesare Rossi,Rowing Men's Coxless Fours,Rowing,Bronze
1928,Summer,ITA,104589,Emilio Salafia,"Fencing Men's Sabre, Team",Fencing,Silver
1928,Summer,ITA,105858,Giulio Sarrocchi,"Fencing Men's Sabre, Team",Fencing,Silver
1928,Summer,ITA,106814,Angelo Schiavio,Football Men's Football,Football,Bronze
1928,Summer,ITA,118168,Vittorio Tamagnini,Boxing Men's Bantamweight,Boxing,Gold
1928,Summer,ITA,118514,Anna Luisa Tanzini,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,118710,Luigi Tasselli,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Gold
1928,Summer,ITA,121348,Piero Toscani,Boxing Men's Middleweight,Boxing,Gold
1928,Summer,ITA,122036,Carolina Tronconi,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,125944,Ines Vercesi,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,126898,Rita Vittadini,Gymnastics Women's Team All-Around,Gymnastics,Silver
1928,Summer,ITA,126903,Nicol Vittori,Rowing Men's Coxed Fours,Rowing,Gold
1928,Summer,JPN,4785,Nobuo Arai,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Silver
1928,Summer,JPN,48862,Kinue Hitomi,Athletics Women's 800 metres,Athletics,Silver
1928,Summer,JPN,86710,Kazuo Noda,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Silver
1928,Summer,JPN,87968,Mikio Oda,Athletics Men's Triple Jump,Athletics,Gold
1928,Summer,JPN,105968,Tokuhei Sata,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Silver
1928,Summer,JPN,117951,Katsuo Takaishi,Swimming Men's 100 metres Freestyle,Swimming,Bronze
1928,Summer,JPN,117951,Katsuo Takaishi,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Silver
1928,Summer,JPN,122420,Yoshiyuki Tsuruta,Swimming Men's 200 metres Breaststroke,Swimming,Gold
1928,Summer,JPN,133069,Hiroshi Yoneyama,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Silver
1928,Summer,LUX,53240,Jean Lucien Nicolas Jacoby,"Art Competitions Mixed Painting, Drawings And Water Colors",Art Competitions,Gold
1928,Summer,NED,1211,"Estella ""Stella"" Agsteribbe (-Blits)",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,4405,Jan Geert Ankerman,Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,8007,"Mietje ""Marie"" Baron (-du Puy)",Swimming Women's 200 metres Breaststroke,Swimming,Silver
1928,Summer,NED,13725,Gerard Dagobert Henri Bosch van Drakestein,"Cycling Men's 1,000 metres Time Trial",Cycling,Silver
1928,Summer,NED,13725,Gerard Dagobert Henri Bosch van Drakestein,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
1928,Summer,NED,14623,"Johannes Willem ""Jan"" Brand",Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,14711,"Adrianus Jacobus ""Janus"" Braspennincx","Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
1928,Summer,NED,26243,Gerard Pieter de Kruijff,"Equestrianism Men's Three-Day Event, Individual",Equestrianism,Silver
1928,Summer,NED,26243,Gerard Pieter de Kruijff,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Gold
1928,Summer,NED,26362,Elka de Levie (-Boas),Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,26771,"Reindert Berend Jan ""Rein"" de Waal",Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,26792,Maarten de Wit,Sailing Mixed 8 metres,Sailing,Silver
1928,Summer,NED,29074,Lambertus Doedes,Sailing Mixed 8 metres,Sailing,Silver
1928,Summer,NED,30887,Emile Paul Joseph Duson,Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,40596,"Carolina Anna ""Lien"" Gisolf (-Verdam)",Athletics Women's High Jump,Athletics,Silver
1928,Summer,NED,52626,Isaac Lazarus Israls,"Art Competitions Mixed Painting, Paintings",Art Competitions,Gold
1928,Summer,NED,53726,Gerrit Jan Arnold Jannink,Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,58034,Adriaan Johan Louis Katte,Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,58870,"Hendrik ""Henk"" Kersken",Sailing Mixed 8 metres,Sailing,Silver
1928,Summer,NED,62641,August Johannes Kop,Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,67522,Gerard Willem le Heux,"Equestrianism Men's Dressage, Team",Equestrianism,Bronze
1928,Summer,NED,68241,"Bernardus Petrus ""Bernard"" Leene","Cycling Men's Tandem Sprint, 2,000 metres",Cycling,Gold
1928,Summer,NED,72784,"Johannes Leonardus ""Jan"" Maas","Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
1928,Summer,NED,77071,"Antonius Hendrikus ""Antoine"" Mazairac",Cycling Men's Sprint,Cycling,Silver
1928,Summer,NED,79841,Karel Leendert Miljon,Boxing Men's Light-Heavyweight,Boxing,Bronze
1928,Summer,NED,86884,"Helena ""Lea"" Nordheim (-Kloot)",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,90594,Charles Ferdinand Pahud de Mortanges,"Equestrianism Men's Three-Day Event, Individual",Equestrianism,Gold
1928,Summer,NED,90594,Charles Ferdinand Pahud de Mortanges,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Gold
1928,Summer,NED,94446,"Maria Johanna ""Zus"" Philipsen-Braun",Swimming Women's 400 metres Freestyle,Swimming,Silver
1928,Summer,NED,94446,"Maria Johanna ""Zus"" Philipsen-Braun",Swimming Women's 100 metres Backstroke,Swimming,Gold
1928,Summer,NED,94828,"Johannes Baptist Nobertus ""Jan"" Pijnenburg","Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
1928,Summer,NED,95778,"Anna ""Ans"" Polak (-Dresden)",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,106620,Carel Theodorus Scharten,"Art Competitions Mixed Literature, Epic Works",Art Competitions,Bronze
1928,Summer,NED,106621,Margo Sybranda Everdina Scharten-Antink,"Art Competitions Mixed Literature, Epic Works",Art Competitions,Bronze
1928,Summer,NED,106661,"August ""Guus"" Scheffer",Weightlifting Men's Middleweight,Weightlifting,Bronze
1928,Summer,NED,114883,"Jacoba Cornelia ""Co"" Stelma",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,121840,"Albert Willem ""Ab"" Tresling",Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,124263,"Paulus ""Paul"" van de Rovaart",Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,124296,"Jacomina Elizabeth Sophia ""Mien"" van den Berg (-Schlee)",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,124307,"Alida Johanna ""Alie"" van den Bos",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,124375,"Christiaan Johannes ""Chris"" van der Hoef","Art Competitions Mixed Sculpturing, Medals And Reliefs",Art Competitions,Silver
1928,Summer,NED,124384,"Petrus Michaelis ""Piet"" van der Horst","Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
1928,Summer,NED,124460,Robert van der Veen,Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,124461,"Anna Maria ""Annie"" van der Vegt (-Smeeman)",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,124483,Adolf Dirk Coenraad van der Voort van Zijp,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Gold
1928,Summer,NED,124518,"Daniel ""Daan"" van Dijk","Cycling Men's Tandem Sprint, 2,000 metres",Cycling,Gold
1928,Summer,NED,124673,Johannes Cornelis van Hoolwerff,Sailing Mixed 8 metres,Sailing,Silver
1928,Summer,NED,124710,"Lambertus ""Bep"" van Klaveren (Steenhorst-)",Boxing Men's Featherweight,Boxing,Gold
1928,Summer,NED,124841,"Petronella Phillemina Johanna ""Nel"" van Randwijk (-de Pater)",Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,124846,Jan Hermanus van Reede,"Equestrianism Men's Dressage, Team",Equestrianism,Bronze
1928,Summer,NED,124896,Hendrika Alida van Rumt,Gymnastics Women's Team All-Around,Gymnastics,Gold
1928,Summer,NED,124927,Cornelis van Staveren,Sailing Mixed 8 metres,Sailing,Silver
1928,Summer,NED,126033,"Johannes ""Jan"" Verheijen",Weightlifting Men's Light-Heavyweight,Weightlifting,Bronze
1928,Summer,NED,126148,Pierre Marie Robert Versteegh,"Equestrianism Men's Dressage, Team",Equestrianism,Bronze
1928,Summer,NED,126857,"Hendrik Philip ""Haas"" Visser 't Hooft",Hockey Men's Hockey,Hockey,Silver
1928,Summer,NED,127637,"Gerardus ""Gerard"" de Vries Lentsch",Sailing Mixed 8 metres,Sailing,Silver
1928,Summer,NED,130770,Jan Wils,"Art Competitions Mixed Architecture, Architectural Designs",Art Competitions,Gold
1928,Summer,NOR,4403,Erik Anker,Sailing Mixed 6 metres,Sailing,Gold
1928,Summer,NOR,4404,Johan August Anker,Sailing Mixed 6 metres,Sailing,Gold
1928,Summer,NOR,15908,Haakon Piro Bryhn,Sailing Mixed 6 metres,Sailing,Gold
1928,Summer,NOR,55108,Eugen Wilhelm Johansen,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Silver
1928,Summer,NOR,88603,Crown Prince Olav Alexander Edward Christian Frederik,Sailing Mixed 6 metres,Sailing,Gold
1928,Summer,NOR,89382,Bjart Ording,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Silver
1928,Summer,NOR,98009,Arthur Qvist,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Silver
1928,Summer,NOR,101261,Henrik Duntzfeldt Robert,Sailing Mixed One Person Dinghy,Sailing,Silver
1928,Summer,NOR,116546,Olav Sunde,Athletics Men's Javelin Throw,Athletics,Bronze
1928,Summer,NZL,82046,"Edward ""Ted"" Morgan",Boxing Men's Welterweight,Boxing,Gold
1928,Summer,PHI,133004,Tefilo E. Yldefonso,Swimming Men's 200 metres Breaststroke,Swimming,Bronze
1928,Summer,POL,4563,Micha Antoniewicz (-Woysym),"Equestrianism Men's Jumping, Team",Equestrianism,Silver
1928,Summer,POL,4563,Micha Antoniewicz (-Woysym),"Equestrianism Men's Three-Day Event, Team",Equestrianism,Bronze
1928,Summer,POL,11698,Leszek Leon Birkholc,Rowing Men's Coxed Fours,Rowing,Bronze
1928,Summer,POL,15346,Franciszek Jan Bronikowski,Rowing Men's Coxed Fours,Rowing,Bronze
1928,Summer,POL,30003,Bolesaw Drewek,Rowing Men's Coxed Fours,Rowing,Bronze
1928,Summer,POL,37199,Tadeusz Friedrich,"Fencing Men's Sabre, Team",Fencing,Bronze
1928,Summer,POL,44412,Kazimierz Aleksander Gzowski,"Equestrianism Men's Jumping, Team",Equestrianism,Silver
1928,Summer,POL,53711,Edmund Bernard Jankowski,Rowing Men's Coxed Fours,Rowing,Bronze
1928,Summer,POL,62513,"Halina (Leonarda Kazimiera-) Konopacka (-Matuszewska, -Szczerbiska, -Stowe)",Athletics Women's Discus Throw,Athletics,Gold
1928,Summer,POL,66958,Kazimierz Laskowski,"Fencing Men's Sabre, Team",Fencing,Bronze
1928,Summer,POL,77153,Aleksander Antoni Wodzimierz Maecki (Saryusz),"Fencing Men's Sabre, Team",Fencing,Bronze
1928,Summer,POL,89476,Bernard Pawe Ormanowski,Rowing Men's Coxed Fours,Rowing,Bronze
1928,Summer,POL,91266,Adam Stanisaw Pape,"Fencing Men's Sabre, Team",Fencing,Bronze
1928,Summer,POL,108239,Wadysaw Hipolit Segda,"Fencing Men's Sabre, Team",Fencing,Bronze
1928,Summer,POL,111701,Wadysaw Skoczylas,"Art Competitions Mixed Painting, Drawings And Water Colors",Art Competitions,Bronze
1928,Summer,POL,117591,Kazimierz Szosland,"Equestrianism Men's Jumping, Team",Equestrianism,Silver
1928,Summer,POL,121825,Jzef Piotr Trenkwald,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Bronze
1928,Summer,POL,127403,Karol Alfonsovich von Rmmel,"Equestrianism Men's Three-Day Event, Team",Equestrianism,Bronze
1928,Summer,POL,130266,Kazimierz Wierzyski,"Art Competitions Mixed Literature, Lyric Works",Art Competitions,Gold
1928,Summer,POL,133594,Jerzy Feliks Zabielski,"Fencing Men's Sabre, Team",Fencing,Bronze
1928,Summer,POR,24745,Henrique de Sampaio e Castro Pereira da Cunha da Silveira,"Fencing Men's epee, Team",Fencing,Bronze
1928,Summer,POR,26497,Mrio de Lopez da Vasa Csar Alves de Noronha,"Fencing Men's epee, Team",Fencing,Bronze
1928,Summer,POR,26523,Jorge de Paiva,"Fencing Men's epee, Team",Fencing,Bronze
1928,Summer,POR,67584,Paulo Vicente Pereira d'Ea e Albuquerque Leal,"Fencing Men's epee, Team",Fencing,Bronze
1928,Summer,POR,91376,Frederico da Cunha Paredes,"Fencing Men's epee, Team",Fencing,Bronze
1928,Summer,POR,105951,Joo Vicente de Freitas Branco Sassetti,"Fencing Men's epee, Team",Fencing,Bronze
1928,Summer,RSA,5831,"Sidney James Montford ""Sid"" Atkinson",Athletics Men's 110 metres Hurdles,Athletics,Gold
1928,Summer,RSA,9295,Mary Esther Bedford (-Marran),Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,Bronze
1928,Summer,RSA,52403,Harry Isaacs,Boxing Men's Bantamweight,Boxing,Bronze
1928,Summer,RSA,100001,Rhoda Lilian Rennie (-Wrighton),Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,Bronze
1928,Summer,RSA,103623,Kathleen Russell (-Barlow),Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,Bronze
1928,Summer,RSA,124360,"Frederika Jacoba ""Freddie"" van der Goes",Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,Bronze
1928,Summer,SUI,12764,Arnold Bgli,"Wrestling Men's Light-Heavyweight, Freestyle",Wrestling,Silver
1928,Summer,SUI,13720,Fritz Bsch,Rowing Men's Coxed Fours,Rowing,Silver
1928,Summer,SUI,14142,Hans Bourquin,Rowing Men's Coxed Pairs,Rowing,Gold
1928,Summer,SUI,16035,Otto Bucher,Rowing Men's Coxed Fours,Rowing,Silver
1928,Summer,SUI,42827,Hans Grieder,Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SUI,44211,August Gttinger,Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SUI,44465,Ernst Haas,Rowing Men's Coxed Fours,Rowing,Silver
1928,Summer,SUI,45576,Hermann Hnggi,Gymnastics Men's Individual All-Around,Gymnastics,Silver
1928,Summer,SUI,45576,Hermann Hnggi,Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SUI,45576,Hermann Hnggi,Gymnastics Men's Parallel Bars,Gymnastics,Bronze
1928,Summer,SUI,45576,Hermann Hnggi,Gymnastics Men's Pommelled Horse,Gymnastics,Gold
1928,Summer,SUI,64701,Charles-Gustave Kuhn,"Equestrianism Men's Jumping, Individual",Equestrianism,Bronze
1928,Summer,SUI,65526,Ernst Kyburz,"Wrestling Men's Middleweight, Freestyle",Wrestling,Gold
1928,Summer,SUI,73017,Eugen Mack,Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SUI,73017,Eugen Mack,Gymnastics Men's Horse Vault,Gymnastics,Gold
1928,Summer,SUI,73017,Eugen Mack,Gymnastics Men's Horizontal Bar,Gymnastics,Bronze
1928,Summer,SUI,75609,"Emile Albert David ""Milo"" Martin","Art Competitions Mixed Sculpturing, Statues",Art Competitions,Silver
1928,Summer,SUI,79217,Joseph Meyer,Rowing Men's Coxed Fours,Rowing,Silver
1928,Summer,SUI,79523,"Georg ""Georges"" Miez",Gymnastics Men's Individual All-Around,Gymnastics,Gold
1928,Summer,SUI,79523,"Georg ""Georges"" Miez",Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SUI,79523,"Georg ""Georges"" Miez",Gymnastics Men's Horizontal Bar,Gymnastics,Gold
1928,Summer,SUI,79523,"Georg ""Georges"" Miez",Gymnastics Men's Pommelled Horse,Gymnastics,Silver
1928,Summer,SUI,80130,Hans Minder,"Wrestling Men's Featherweight, Freestyle",Wrestling,Bronze
1928,Summer,SUI,81702,Carl Franz Moos,"Art Competitions Mixed Painting, Graphic Arts",Art Competitions,Silver
1928,Summer,SUI,94362,Otto Pfister,Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SUI,107340,Hans W. Schchlin,Rowing Men's Coxed Pairs,Rowing,Gold
1928,Summer,SUI,107341,Karl F. Schchlin,Rowing Men's Coxed Pairs,Rowing,Gold
1928,Summer,SUI,107895,Karl Schwegler,Rowing Men's Coxed Fours,Rowing,Silver
1928,Summer,SUI,114792,"Eduard ""Edi"" Steinemann",Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SUI,129909,Melchior Wezel,Gymnastics Men's Team All-Around,Gymnastics,Gold
1928,Summer,SWE,10484,Gunnar Alf Erik Berggren,Boxing Men's Lightweight,Boxing,Bronze
1928,Summer,SWE,11932,Carl Johan Magnus Bjrnstjerna,"Equestrianism Men's Jumping, Team",Equestrianism,Bronze
1928,Summer,SWE,13145,Carl Gustaf Bonde,"Equestrianism Men's Dressage, Team",Equestrianism,Silver
1928,Summer,SWE,13447,Claes Arne Borg,Swimming Men's 400 metres Freestyle,Swimming,Bronze
1928,Summer,SWE,13447,Claes Arne Borg,"Swimming Men's 1,500 metres Freestyle",Swimming,Gold
1928,Summer,SWE,17070,Bror Erik Bylhn,Athletics Men's 800 metres,Athletics,Silver
1928,Summer,SWE,18327,"Gustaf Vilhelm ""Gsta"" Carlsson","Cycling Men's Road Race, Individual",Cycling,Bronze
1928,Summer,SWE,18327,"Gustaf Vilhelm ""Gsta"" Carlsson","Cycling Men's Road Race, Team",Cycling,Bronze
1928,Summer,SWE,39518,Inga Kristina Gentzel (-Dahlgren),Athletics Women's 800 metres,Athletics,Bronze
1928,Summer,SWE,45049,Ernst Johan Emanuel Hallberg,"Equestrianism Men's Jumping, Team",Equestrianism,Bronze
